"file_name","sample","final_age","latitude","length","gear_depth","gear_temp"
"WALLEYE_POLLOCK_94201601201_446_OT1.0","training",3,57.34729,380,72,4.6
"WALLEYE_POLLOCK_94201601201_447_OT1.0","test",4,57.34729,410,72,4.6
"WALLEYE_POLLOCK_94201601201_449_OT1.0","training",4,57.00615,480,79,4.4
"WALLEYE_POLLOCK_94201601201_44_OT1.0","training",8,57.65535,540,35,6.9
"WALLEYE_POLLOCK_94201601201_451_OT1.0","training",10,57.00615,540,79,4.4
"WALLEYE_POLLOCK_94201601201_452_OT1.0","training",9,57.00615,470,79,4.4
"WALLEYE_POLLOCK_94201601201_453_OT1.0","test",6,57.00615,490,79,4.4
"WALLEYE_POLLOCK_94201601201_454_OT1.0","test",2,56.67271,190,105,4.9
"WALLEYE_POLLOCK_94201601201_455_OT1.0","test",4,56.67271,420,105,4.9
"WALLEYE_POLLOCK_94201601201_456_OT1.0","test",8,56.67271,570,105,4.9
"WALLEYE_POLLOCK_94201601201_457_OT1.0","training",9,56.67271,540,105,4.9
"WALLEYE_POLLOCK_94201601201_45_OT1.0","training",7,57.65535,480,35,6.9
"WALLEYE_POLLOCK_94201601201_462_OT1.0","training",4,56.33223,450,127,4.7
"WALLEYE_POLLOCK_94201601201_466_OT1.0","training",6,56.81823,470,78,4.9
"WALLEYE_POLLOCK_94201601201_467_OT1.0","test",10,56.81823,500,78,4.9
"WALLEYE_POLLOCK_94201601201_468_OT1.0","training",8,56.81823,490,78,4.9
"WALLEYE_POLLOCK_94201601201_46_OT1.0","training",6,57.65535,520,35,6.9
"WALLEYE_POLLOCK_94201601201_471_OT1.0","training",8,57.15316,530,71,4.8
"WALLEYE_POLLOCK_94201601201_472_OT1.0","training",7,57.15316,520,71,4.8
"WALLEYE_POLLOCK_94201601201_473_OT1.0","training",9,57.15316,490,71,4.8
"WALLEYE_POLLOCK_94201601201_474_OT1.0","training",8,57.15316,590,71,4.8
"WALLEYE_POLLOCK_94201601201_476_OT1.0","test",1,57.15316,170,71,4.8
"WALLEYE_POLLOCK_94201601201_479_OT1.0","training",5,57.31506,410,61,4.7
"WALLEYE_POLLOCK_94201601201_480_OT1.0","training",9,57.31506,480,61,4.7
"WALLEYE_POLLOCK_94201601201_481_OT1.0","training",8,57.31506,500,61,4.7
"WALLEYE_POLLOCK_94201601201_482_OT1.0","training",8,57.31506,490,61,4.7
"WALLEYE_POLLOCK_94201601201_483_OT1.0","training",1,57.31506,130,61,4.7
"WALLEYE_POLLOCK_94201601201_484_OT1.0","training",5,57.4922,480,68,4.9
"WALLEYE_POLLOCK_94201601201_485_OT1.0","training",7,57.4922,500,68,4.9
"WALLEYE_POLLOCK_94201601201_489_OT1.0","training",1,57.4922,130,68,4.9
"WALLEYE_POLLOCK_94201601201_48_OT1.0","test",7,58.00433,530,32,7.6
"WALLEYE_POLLOCK_94201601201_490_OT1.0","test",1,57.4922,140,68,4.9
"WALLEYE_POLLOCK_94201601201_491_OT1.0","training",5,57.65642,430,68,4.7
"WALLEYE_POLLOCK_94201601201_492_OT1.0","test",4,57.65642,410,68,4.7
"WALLEYE_POLLOCK_94201601201_493_OT1.0","training",4,57.65642,430,68,4.7
"WALLEYE_POLLOCK_94201601201_494_OT1.0","training",4,57.65642,430,68,4.7
"WALLEYE_POLLOCK_94201601201_495_OT1.0","training",8,57.65642,490,68,4.7
"WALLEYE_POLLOCK_94201601201_498_OT1.0","training",4,57.82998,440,70,4.3
"WALLEYE_POLLOCK_94201601201_49_OT1.0","training",9,58.00433,540,32,7.6
"WALLEYE_POLLOCK_94201601201_4_OT1.0","training",9,56.33665,460,52,6.1
"WALLEYE_POLLOCK_94201601201_500_OT1.0","training",5,57.82998,420,70,4.3
"WALLEYE_POLLOCK_94201601201_501_OT1.0","training",6,57.82998,420,70,4.3
"WALLEYE_POLLOCK_94201601201_502_OT1.0","training",1,57.82998,130,70,4.3
"WALLEYE_POLLOCK_94201601201_503_OT1.0","training",1,57.8432,160,76,3.8
"WALLEYE_POLLOCK_94201601201_504_OT1.0","training",4,57.8432,390,76,3.8
"WALLEYE_POLLOCK_94201601201_505_OT1.0","training",1,57.8432,160,76,3.8
"WALLEYE_POLLOCK_94201601201_506_OT1.0","training",7,57.8432,470,76,3.8
"WALLEYE_POLLOCK_94201601201_507_OT1.0","training",4,57.8432,410,76,3.8
"WALLEYE_POLLOCK_94201601201_509_OT1.0","test",3,57.8432,400,76,3.8
"WALLEYE_POLLOCK_94201601201_510_OT1.0","training",4,57.6763,410,83,4.5
"WALLEYE_POLLOCK_94201601201_512_OT1.0","training",4,57.6763,390,83,4.5
"WALLEYE_POLLOCK_94201601201_513_OT1.0","training",4,57.6763,440,83,4.5
"WALLEYE_POLLOCK_94201601201_514_OT1.0","training",9,57.6763,470,83,4.5
"WALLEYE_POLLOCK_94201601201_515_OT1.0","test",1,57.6763,150,83,4.5
"WALLEYE_POLLOCK_94201601201_516_OT1.0","training",1,57.6763,140,83,4.5
"WALLEYE_POLLOCK_94201601201_517_OT1.0","training",6,57.51282,440,72,5.3
"WALLEYE_POLLOCK_94201601201_518_OT1.0","training",10,57.51282,570,72,5.3
"WALLEYE_POLLOCK_94201601201_519_OT1.0","training",8,57.51282,460,72,5.3
"WALLEYE_POLLOCK_94201601201_51_OT1.0","training",7,57.66418,510,42,6.6
"WALLEYE_POLLOCK_94201601201_520_OT1.0","training",12,57.51282,650,72,5.3
"WALLEYE_POLLOCK_94201601201_521_OT1.0","training",5,57.51282,390,72,5.3
"WALLEYE_POLLOCK_94201601201_522_OT1.0","training",1,57.51282,130,72,5.3
"WALLEYE_POLLOCK_94201601201_523_OT1.0","training",1,57.51282,130,72,5.3
"WALLEYE_POLLOCK_94201601201_524_OT1.0","training",7,57.36063,500,82,5.5
"WALLEYE_POLLOCK_94201601201_525_OT1.0","training",7,57.36063,480,82,5.5
"WALLEYE_POLLOCK_94201601201_526_OT1.0","test",16,57.36063,620,82,5.5
"WALLEYE_POLLOCK_94201601201_529_OT1.0","training",1,57.36063,150,82,5.5
"WALLEYE_POLLOCK_94201601201_530_OT1.0","test",1,57.36063,140,82,5.5
"WALLEYE_POLLOCK_94201601201_531_OT1.0","training",5,56.65808,420,112,4.8
"WALLEYE_POLLOCK_94201601201_532_OT1.0","training",5,56.65808,490,112,4.8
"WALLEYE_POLLOCK_94201601201_533_OT1.0","training",7,56.65808,480,112,4.8
"WALLEYE_POLLOCK_94201601201_534_OT1.0","training",8,56.65808,510,112,4.8
"WALLEYE_POLLOCK_94201601201_535_OT1.0","training",10,56.65808,500,112,4.8
"WALLEYE_POLLOCK_94201601201_537_OT1.0","training",1,56.65808,150,112,4.8
"WALLEYE_POLLOCK_94201601201_539_OT1.0","test",9,56.82587,470,99,5.1
"WALLEYE_POLLOCK_94201601201_53_OT1.0","training",9,57.66418,480,42,6.6
"WALLEYE_POLLOCK_94201601201_540_OT1.0","training",7,56.82587,500,99,5.1
"WALLEYE_POLLOCK_94201601201_541_OT1.0","training",9,56.82587,480,99,5.1
"WALLEYE_POLLOCK_94201601201_544_OT1.0","test",9,56.82587,530,99,5.1
"WALLEYE_POLLOCK_94201601201_545_OT1.0","training",1,56.98753,150,93,5.4
"WALLEYE_POLLOCK_94201601201_546_OT1.0","training",1,56.98753,130,93,5.4
"WALLEYE_POLLOCK_94201601201_54_OT1.0","training",8,57.66418,490,42,6.6
"WALLEYE_POLLOCK_94201601201_551_OT1.0","training",7,56.98753,510,93,5.4
"WALLEYE_POLLOCK_94201601201_555_OT1.0","training",5,57.98086,370,69,4.6
"WALLEYE_POLLOCK_94201601201_556_OT1.0","training",4,57.98086,400,69,4.6
"WALLEYE_POLLOCK_94201601201_55_OT1.0","training",2,57.98912,150,40,7.1
"WALLEYE_POLLOCK_94201601201_560_OT1.0","test",1,58.31828,130,67,4.1
"WALLEYE_POLLOCK_94201601201_561_OT1.0","training",3,58.65442,370,64,4
"WALLEYE_POLLOCK_94201601201_562_OT1.0","training",6,58.65442,510,64,4
"WALLEYE_POLLOCK_94201601201_563_OT1.0","training",1,58.65442,130,64,4
"WALLEYE_POLLOCK_94201601201_564_OT1.0","training",8,58.65442,470,64,4
"WALLEYE_POLLOCK_94201601201_565_OT1.0","training",1,58.65442,160,64,4
"WALLEYE_POLLOCK_94201601201_567_OT1.0","training",3,56.68308,410,118,4.8
"WALLEYE_POLLOCK_94201601201_569_OT1.0","training",1,56.68308,150,118,4.8
"WALLEYE_POLLOCK_94201601201_56_OT1.0","training",10,57.98912,580,40,7.1
"WALLEYE_POLLOCK_94201601201_571_OT1.0","training",8,56.68308,500,118,4.8
"WALLEYE_POLLOCK_94201601201_572_OT1.0","test",9,56.68308,450,118,4.8
"WALLEYE_POLLOCK_94201601201_573_OT1.0","training",5,56.33905,420,119,4.6
"WALLEYE_POLLOCK_94201601201_574_OT1.0","training",3,56.33905,300,119,4.6
"WALLEYE_POLLOCK_94201601201_575_OT1.0","training",1,56.33905,180,119,4.6
"WALLEYE_POLLOCK_94201601201_576_OT1.0","training",11,56.33905,530,119,4.6
"WALLEYE_POLLOCK_94201601201_57_OT1.0","training",7,57.98912,520,40,7.1
"WALLEYE_POLLOCK_94201601201_586_OT1.0","training",8,56.99019,570,115,4.8
"WALLEYE_POLLOCK_94201601201_587_OT1.0","test",4,56.99019,410,115,4.8
"WALLEYE_POLLOCK_94201601201_588_OT1.0","training",4,56.99019,360,115,4.8
"WALLEYE_POLLOCK_94201601201_58_OT1.0","training",7,57.98912,510,40,7.1
"WALLEYE_POLLOCK_94201601201_590_OT1.0","training",7,56.99019,490,115,4.8
"WALLEYE_POLLOCK_94201601201_591_OT1.0","test",1,57.32773,160,107,4.7
"WALLEYE_POLLOCK_94201601201_592_OT1.0","training",11,57.32773,560,107,4.7
"WALLEYE_POLLOCK_94201601201_594_OT1.0","training",7,57.32773,490,107,4.7
"WALLEYE_POLLOCK_94201601201_595_OT1.0","training",9,57.32773,540,107,4.7
"WALLEYE_POLLOCK_94201601201_596_OT1.0","training",6,57.32773,520,107,4.7
"WALLEYE_POLLOCK_94201601201_599_OT1.0","test",5,57.64929,480,106,4.4
"WALLEYE_POLLOCK_94201601201_5_OT1.0","training",4,56.33665,450,52,6.1
"WALLEYE_POLLOCK_94201601201_600_OT1.0","training",7,57.64929,520,106,4.4
"WALLEYE_POLLOCK_94201601201_601_OT1.0","training",8,57.64929,500,106,4.4
"WALLEYE_POLLOCK_94201601201_602_OT1.0","training",8,57.64929,470,106,4.4
"WALLEYE_POLLOCK_94201601201_604_OT1.0","training",3,58.31747,430,94,3
"WALLEYE_POLLOCK_94201601201_606_OT1.0","training",6,58.31747,480,94,3
"WALLEYE_POLLOCK_94201601201_607_OT1.0","training",8,58.31747,520,94,3
"WALLEYE_POLLOCK_94201601201_608_OT1.0","training",9,58.31747,510,94,3
"WALLEYE_POLLOCK_94201601201_609_OT1.0","training",2,58.6524,250,91,1.9
"WALLEYE_POLLOCK_94201601201_611_OT1.0","training",8,58.6524,500,91,1.9
"WALLEYE_POLLOCK_94201601201_612_OT1.0","training",3,58.6524,330,91,1.9
"WALLEYE_POLLOCK_94201601201_613_OT1.0","training",5,58.6524,470,91,1.9
"WALLEYE_POLLOCK_94201601201_614_OT1.0","training",5,58.6524,450,91,1.9
"WALLEYE_POLLOCK_94201601201_615_OT1.0","training",1,58.98438,150,85,2.2
"WALLEYE_POLLOCK_94201601201_617_OT1.0","training",8,58.98438,530,85,2.2
"WALLEYE_POLLOCK_94201601201_618_OT1.0","training",4,58.98438,420,85,2.2
"WALLEYE_POLLOCK_94201601201_619_OT1.0","training",7,58.98438,460,85,2.2
"WALLEYE_POLLOCK_94201601201_61_OT1.0","training",7,58.02,530,40,6.8
"WALLEYE_POLLOCK_94201601201_620_OT1.0","training",4,58.98438,450,85,2.2
"WALLEYE_POLLOCK_94201601201_621_OT1.0","training",6,59.32245,470,78,2.8
"WALLEYE_POLLOCK_94201601201_622_OT1.0","training",7,59.32245,460,78,2.8
"WALLEYE_POLLOCK_94201601201_623_OT1.0","training",3,59.32245,330,78,2.8
"WALLEYE_POLLOCK_94201601201_624_OT1.0","training",4,59.32245,340,78,2.8
"WALLEYE_POLLOCK_94201601201_625_OT1.0","training",5,59.32245,420,78,2.8
"WALLEYE_POLLOCK_94201601201_628_OT1.0","training",4,59.6515,360,75,2.6
"WALLEYE_POLLOCK_94201601201_629_OT1.0","test",8,59.6515,530,75,2.6
"WALLEYE_POLLOCK_94201601201_62_OT1.0","training",9,58.02,500,40,6.8
"WALLEYE_POLLOCK_94201601201_630_OT1.0","training",3,59.6515,330,75,2.6
"WALLEYE_POLLOCK_94201601201_631_OT1.0","test",3,59.6515,330,75,2.6
"WALLEYE_POLLOCK_94201601201_632_OT1.0","training",2,59.6515,230,75,2.6
"WALLEYE_POLLOCK_94201601201_634_OT1.0","training",4,59.31434,400,73,2.5
"WALLEYE_POLLOCK_94201601201_635_OT1.0","training",6,59.31434,430,73,2.5
"WALLEYE_POLLOCK_94201601201_636_OT1.0","training",3,59.31434,340,73,2.5
"WALLEYE_POLLOCK_94201601201_639_OT1.0","training",10,59.65009,460,70,3.3
"WALLEYE_POLLOCK_94201601201_63_OT1.0","test",9,58.02,510,40,6.8
"WALLEYE_POLLOCK_94201601201_641_OT1.0","training",2,59.65009,220,70,3.3
"WALLEYE_POLLOCK_94201601201_642_OT1.0","training",7,59.65009,470,70,3.3
"WALLEYE_POLLOCK_94201601201_643_OT1.0","test",7,59.65009,510,70,3.3
"WALLEYE_POLLOCK_94201601201_644_OT1.0","training",7,59.65009,490,70,3.3
"WALLEYE_POLLOCK_94201601201_645_OT1.0","training",7,59.93446,490,68,2.9
"WALLEYE_POLLOCK_94201601201_646_OT1.0","training",5,59.93446,430,68,2.9
"WALLEYE_POLLOCK_94201601201_649_OT1.0","training",6,59.93446,480,68,2.9
"WALLEYE_POLLOCK_94201601201_650_OT1.0","training",1,59.93446,150,68,2.9
"WALLEYE_POLLOCK_94201601201_651_OT1.0","training",1,59.97842,160,65,1.8
"WALLEYE_POLLOCK_94201601201_652_OT1.0","training",5,59.97842,420,65,1.8
"WALLEYE_POLLOCK_94201601201_653_OT1.0","training",8,59.97842,490,65,1.8
"WALLEYE_POLLOCK_94201601201_654_OT1.0","test",7,59.97842,530,65,1.8
"WALLEYE_POLLOCK_94201601201_655_OT1.0","training",8,60.32428,460,57,0.4
"WALLEYE_POLLOCK_94201601201_656_OT1.0","test",5,60.32428,440,57,0.4
"WALLEYE_POLLOCK_94201601201_657_OT1.0","training",6,60.32428,550,57,0.4
"WALLEYE_POLLOCK_94201601201_658_OT1.0","test",1,60.17612,140,56,1.5
"WALLEYE_POLLOCK_94201601201_659_OT1.0","training",6,60.17612,470,56,1.5
"WALLEYE_POLLOCK_94201601201_660_OT1.0","training",7,60.17612,460,56,1.5
"WALLEYE_POLLOCK_94201601201_663_OT1.0","training",3,60.00011,420,64,1.6
"WALLEYE_POLLOCK_94201601201_665_OT1.0","training",1,60.00011,110,64,1.6
"WALLEYE_POLLOCK_94201601201_667_OT1.0","training",3,59.84794,340,73,2
"WALLEYE_POLLOCK_94201601201_669_OT1.0","training",3,59.84794,330,73,2
"WALLEYE_POLLOCK_94201601201_66_OT1.0","training",7,58.2183,500,38,6.4
"WALLEYE_POLLOCK_94201601201_672_OT1.0","training",5,59.67063,420,83,1.3
"WALLEYE_POLLOCK_94201601201_674_OT1.0","test",9,59.67063,480,83,1.3
"WALLEYE_POLLOCK_94201601201_675_OT1.0","test",5,59.51067,420,92,1.4
"WALLEYE_POLLOCK_94201601201_676_OT1.0","training",5,59.51067,480,92,1.4
"WALLEYE_POLLOCK_94201601201_677_OT1.0","training",4,59.51067,420,92,1.4
"WALLEYE_POLLOCK_94201601201_678_OT1.0","training",7,59.51067,470,92,1.4
"WALLEYE_POLLOCK_94201601201_679_OT1.0","training",6,59.51067,450,92,1.4
"WALLEYE_POLLOCK_94201601201_67_OT1.0","training",7,58.2183,490,38,6.4
"WALLEYE_POLLOCK_94201601201_680_OT1.0","training",1,59.51067,160,92,1.4
"WALLEYE_POLLOCK_94201601201_682_OT1.0","training",7,59.49043,490,100,2.2
"WALLEYE_POLLOCK_94201601201_684_OT1.0","training",6,59.49043,500,100,2.2
"WALLEYE_POLLOCK_94201601201_685_OT1.0","training",4,59.49043,440,100,2.2
"WALLEYE_POLLOCK_94201601201_686_OT1.0","training",1,59.49043,140,100,2.2
"WALLEYE_POLLOCK_94201601201_687_OT1.0","training",7,59.6575,470,93,1.3
"WALLEYE_POLLOCK_94201601201_688_OT1.0","test",7,59.6575,490,93,1.3
"WALLEYE_POLLOCK_94201601201_689_OT1.0","training",4,59.6575,390,93,1.3
"WALLEYE_POLLOCK_94201601201_68_OT1.0","training",1,58.32796,150,44,6.9
"WALLEYE_POLLOCK_94201601201_690_OT1.0","test",7,59.6575,440,93,1.3
"WALLEYE_POLLOCK_94201601201_693_OT1.0","training",5,59.8172,450,78,1.2
"WALLEYE_POLLOCK_94201601201_696_OT1.0","training",3,59.8172,430,78,1.2
"WALLEYE_POLLOCK_94201601201_697_OT1.0","test",7,59.8172,520,78,1.2
"WALLEYE_POLLOCK_94201601201_699_OT1.0","training",1,60.1632,120,57,1.4
"WALLEYE_POLLOCK_94201601201_69_OT1.0","training",2,58.32796,130,44,6.9
"WALLEYE_POLLOCK_94201601201_6_OT1.0","training",9,56.33665,490,52,6.1
"WALLEYE_POLLOCK_94201601201_701_OT1.0","training",7,60.1632,470,57,1.4
"WALLEYE_POLLOCK_94201601201_703_OT1.0","training",7,60.1632,470,57,1.4
"WALLEYE_POLLOCK_94201601201_704_OT1.0","training",7,60.1632,450,57,1.4
"WALLEYE_POLLOCK_94201601201_705_OT1.0","training",1,60.29975,130,61,1.2
"WALLEYE_POLLOCK_94201601201_706_OT1.0","training",8,60.29975,530,61,1.2
"WALLEYE_POLLOCK_94201601201_708_OT1.0","test",10,60.29975,490,61,1.2
"WALLEYE_POLLOCK_94201601201_709_OT1.0","training",7,60.29975,540,61,1.2
"WALLEYE_POLLOCK_94201601201_70_OT1.0","training",3,58.32796,330,44,6.9
"WALLEYE_POLLOCK_94201601201_710_OT1.0","training",9,60.29975,480,61,1.2
"WALLEYE_POLLOCK_94201601201_711_OT1.0","test",1,60.13342,120,87,1.1
"WALLEYE_POLLOCK_94201601201_712_OT1.0","training",8,60.13342,490,87,1.1
"WALLEYE_POLLOCK_94201601201_713_OT1.0","training",7,60.13342,430,87,1.1
"WALLEYE_POLLOCK_94201601201_714_OT1.0","test",6,60.13342,440,87,1.1
"WALLEYE_POLLOCK_94201601201_716_OT1.0","test",5,60.13342,440,87,1.1
"WALLEYE_POLLOCK_94201601201_718_OT1.0","training",4,60.00985,450,72,1.2
"WALLEYE_POLLOCK_94201601201_719_OT1.0","test",4,60.00985,420,72,1.2
"WALLEYE_POLLOCK_94201601201_71_OT1.0","training",7,58.32796,570,44,6.9
"WALLEYE_POLLOCK_94201601201_720_OT1.0","training",6,60.00985,410,72,1.2
"WALLEYE_POLLOCK_94201601201_721_OT1.0","training",5,60.00985,420,72,1.2
"WALLEYE_POLLOCK_94201601201_723_OT1.0","training",1,59.84253,120,93,1.2
"WALLEYE_POLLOCK_94201601201_725_OT1.0","training",4,59.84253,380,93,1.2
"WALLEYE_POLLOCK_94201601201_726_OT1.0","training",8,59.84253,520,93,1.2
"WALLEYE_POLLOCK_94201601201_728_OT1.0","training",5,59.84253,440,93,1.2
"WALLEYE_POLLOCK_94201601201_729_OT1.0","test",9,59.66774,510,102,2.3
"WALLEYE_POLLOCK_94201601201_72_OT1.0","training",7,58.32796,500,44,6.9
"WALLEYE_POLLOCK_94201601201_731_OT1.0","training",7,59.66774,550,102,2.3
"WALLEYE_POLLOCK_94201601201_732_OT1.0","training",6,59.66774,500,102,2.3
"WALLEYE_POLLOCK_94201601201_735_OT1.0","training",1,59.82046,150,106,2.2
"WALLEYE_POLLOCK_94201601201_737_OT1.0","training",4,59.82046,390,106,2.2
"WALLEYE_POLLOCK_94201601201_738_OT1.0","training",9,59.82046,500,106,2.2
"WALLEYE_POLLOCK_94201601201_739_OT1.0","test",8,59.82046,490,106,2.2
"WALLEYE_POLLOCK_94201601201_740_OT1.0","training",9,59.82046,540,106,2.2
"WALLEYE_POLLOCK_94201601201_743_OT1.0","training",8,59.98689,480,95,1.3
"WALLEYE_POLLOCK_94201601201_745_OT1.0","test",5,59.98689,430,95,1.3
"WALLEYE_POLLOCK_94201601201_746_OT1.0","training",1,59.98689,150,95,1.3
"WALLEYE_POLLOCK_94201601201_747_OT1.0","training",4,60.15674,250,98,1.4
"WALLEYE_POLLOCK_94201601201_748_OT1.0","test",4,60.15674,430,98,1.4
"WALLEYE_POLLOCK_94201601201_749_OT1.0","test",6,60.15674,470,98,1.4
"WALLEYE_POLLOCK_94201601201_750_OT1.0","training",6,60.15674,460,98,1.4
"WALLEYE_POLLOCK_94201601201_752_OT1.0","training",7,60.15674,440,98,1.4
"WALLEYE_POLLOCK_94201601201_753_OT1.0","training",2,60.3277,180,88,1.1
"WALLEYE_POLLOCK_94201601201_754_OT1.0","training",6,60.3277,430,88,1.1
"WALLEYE_POLLOCK_94201601201_755_OT1.0","test",8,60.3277,460,88,1.1
"WALLEYE_POLLOCK_94201601201_758_OT1.0","training",9,60.3277,460,88,1.1
"WALLEYE_POLLOCK_94201601201_759_OT1.0","training",1,60.6514,120,63,1.4
"WALLEYE_POLLOCK_94201601201_760_OT1.0","training",8,60.6514,470,63,1.4
"WALLEYE_POLLOCK_94201601201_761_OT1.0","training",6,60.6514,450,63,1.4
"WALLEYE_POLLOCK_94201601201_764_OT1.0","training",7,60.6514,490,63,1.4
"WALLEYE_POLLOCK_94201601201_765_OT1.0","training",5,60.66728,430,85,0.9
"WALLEYE_POLLOCK_94201601201_766_OT1.0","training",3,60.66728,220,85,0.9
"WALLEYE_POLLOCK_94201601201_767_OT1.0","training",8,60.66728,600,85,0.9
"WALLEYE_POLLOCK_94201601201_76_OT1.0","test",8,58.65284,490,29,7.6
"WALLEYE_POLLOCK_94201601201_770_OT1.0","test",7,60.66728,460,85,0.9
"WALLEYE_POLLOCK_94201601201_771_OT1.0","test",1,60.66666,150,95,1
"WALLEYE_POLLOCK_94201601201_772_OT1.0","training",4,60.66666,410,95,1
"WALLEYE_POLLOCK_94201601201_773_OT1.0","training",5,60.66666,410,95,1
"WALLEYE_POLLOCK_94201601201_776_OT1.0","training",4,60.66666,420,95,1
"WALLEYE_POLLOCK_94201601201_778_OT1.0","training",1,60.66796,130,105,1.4
"WALLEYE_POLLOCK_94201601201_77_OT1.0","training",11,58.65284,570,29,7.6
"WALLEYE_POLLOCK_94201601201_780_OT1.0","test",3,60.66796,380,105,1.4
"WALLEYE_POLLOCK_94201601201_781_OT1.0","test",3,60.66796,350,105,1.4
"WALLEYE_POLLOCK_94201601201_782_OT1.0","training",4,60.66796,390,105,1.4
"WALLEYE_POLLOCK_94201601201_783_OT1.0","training",7,61.00045,450,101,1.2
"WALLEYE_POLLOCK_94201601201_784_OT1.0","training",11,61.00045,520,101,1.2
"WALLEYE_POLLOCK_94201601201_785_OT1.0","test",2,61.00045,210,101,1.2
"WALLEYE_POLLOCK_94201601201_786_OT1.0","training",7,61.00045,470,101,1.2
"WALLEYE_POLLOCK_94201601201_787_OT1.0","training",9,61.00045,540,101,1.2
"WALLEYE_POLLOCK_94201601201_789_OT1.0","training",5,60.99543,520,110,1.5
"WALLEYE_POLLOCK_94201601201_792_OT1.0","test",2,60.99543,200,110,1.5
"WALLEYE_POLLOCK_94201601201_793_OT1.0","training",6,60.99543,440,110,1.5
"WALLEYE_POLLOCK_94201601201_794_OT1.0","test",9,60.6831,490,127,1.4
"WALLEYE_POLLOCK_94201601201_795_OT1.0","training",2,60.6831,230,127,1.4
"WALLEYE_POLLOCK_94201601201_796_OT1.0","training",7,60.6831,460,127,1.4
"WALLEYE_POLLOCK_94201601201_798_OT1.0","training",5,60.6831,430,127,1.4
"WALLEYE_POLLOCK_94201601201_799_OT1.0","training",6,60.6831,450,127,1.4
"WALLEYE_POLLOCK_94201601201_79_OT1.0","training",1,58.65284,120,29,7.6
"WALLEYE_POLLOCK_94201601201_801_OT1.0","training",7,60.67843,480,117,1.8
"WALLEYE_POLLOCK_94201601201_802_OT1.0","test",4,60.67843,460,117,1.8
"WALLEYE_POLLOCK_94201601201_803_OT1.0","test",3,60.67843,210,117,1.8
"WALLEYE_POLLOCK_94201601201_804_OT1.0","training",4,60.67843,460,117,1.8
"WALLEYE_POLLOCK_94201601201_805_OT1.0","test",5,60.67843,440,117,1.8
"WALLEYE_POLLOCK_94201601201_807_OT1.0","training",6,60.33477,460,121,1.7
"WALLEYE_POLLOCK_94201601201_808_OT1.0","training",7,60.33477,450,121,1.7
"WALLEYE_POLLOCK_94201601201_809_OT1.0","training",1,60.33477,170,121,1.7
"WALLEYE_POLLOCK_94201601201_80_OT1.0","training",1,58.9937,110,20,8.7
"WALLEYE_POLLOCK_94201601201_812_OT1.0","training",3,60.34365,300,109,1.4
"WALLEYE_POLLOCK_94201601201_813_OT1.0","training",8,60.34365,490,109,1.4
"WALLEYE_POLLOCK_94201601201_814_OT1.0","training",4,60.34365,400,109,1.4
"WALLEYE_POLLOCK_94201601201_815_OT1.0","training",5,60.34365,400,109,1.4
"WALLEYE_POLLOCK_94201601201_816_OT1.0","training",8,60.34365,470,109,1.4
"WALLEYE_POLLOCK_94201601201_818_OT1.0","training",4,60.33412,410,100,1.3
"WALLEYE_POLLOCK_94201601201_81_OT1.0","test",1,58.9937,110,20,8.7
"WALLEYE_POLLOCK_94201601201_820_OT1.0","training",2,60.33412,220,100,1.3
"WALLEYE_POLLOCK_94201601201_821_OT1.0","training",4,60.33412,400,100,1.3
"WALLEYE_POLLOCK_94201601201_822_OT1.0","test",9,60.33412,540,100,1.3
"WALLEYE_POLLOCK_94201601201_823_OT1.0","training",9,60.33412,430,100,1.3
"WALLEYE_POLLOCK_94201601201_824_OT1.0","training",1,60.00109,140,106,1.7
"WALLEYE_POLLOCK_94201601201_827_OT1.0","training",8,60.00109,480,106,1.7
"WALLEYE_POLLOCK_94201601201_828_OT1.0","test",5,60.00109,390,106,1.7
"WALLEYE_POLLOCK_94201601201_829_OT1.0","test",4,60.00109,440,106,1.7
"WALLEYE_POLLOCK_94201601201_831_OT1.0","test",8,60.00087,490,116,2.2
"WALLEYE_POLLOCK_94201601201_835_OT1.0","training",6,60.00087,450,116,2.2
"WALLEYE_POLLOCK_94201601201_837_OT1.0","training",5,60.00616,340,127,1.5
"WALLEYE_POLLOCK_94201601201_839_OT1.0","test",9,60.00616,590,127,1.5
"WALLEYE_POLLOCK_94201601201_83_OT1.0","training",8,58.9937,600,20,8.7
"WALLEYE_POLLOCK_94201601201_840_OT1.0","training",6,60.00616,550,127,1.5
"WALLEYE_POLLOCK_94201601201_845_OT1.0","training",7,59.67801,490,135,1.6
"WALLEYE_POLLOCK_94201601201_847_OT1.0","test",7,59.67801,510,135,1.6
"WALLEYE_POLLOCK_94201601201_848_OT1.0","test",6,59.65239,450,123,2.5
"WALLEYE_POLLOCK_94201601201_84_OT1.0","test",17,58.9937,620,20,8.7
"WALLEYE_POLLOCK_94201601201_850_OT1.0","training",11,59.65239,520,123,2.5
"WALLEYE_POLLOCK_94201601201_852_OT1.0","training",4,59.65239,450,123,2.5
"WALLEYE_POLLOCK_94201601201_853_OT1.0","training",7,59.67851,440,113,2.6
"WALLEYE_POLLOCK_94201601201_854_OT1.0","training",8,59.67851,490,113,2.6
"WALLEYE_POLLOCK_94201601201_855_OT1.0","training",7,59.67851,530,113,2.6
"WALLEYE_POLLOCK_94201601201_857_OT1.0","test",1,59.67851,190,113,2.6
